Каюта №215 (двухместная);ПУС 406;3;21
Каюта №216 (двухместная);ПУС 406;3;22
Каюта №216 (двухместная);ПУС 406;3;23
Коридор №211;ПУС 406;3;24
Коридор №211;ПУС 406;3;25
Каюта №217 (двухместная);ПУС 406;3;26
Каюта №217 (двухместная);ПУС 406;3;27
Коридор №213;ПУС 406;3;28
Коридор №213;ПУС 406;3;29
Каюта №218 (двухместная);ПУС 406;3;30
Каюта №218 (двухместная);ПУС 406;3;31
Каюта №219 (двухместная);ПУС 406;3;32
Каюта №219 (двухместная);ПУС 406;3;33
Каюта №220 (двухместная);ПУС 406;3;34
Каюта №220 (двухместная);ПУС 406;3;35
Шахта трапа №5;ПУС 406;4;1
Тамбур-шлюз;ПУС 406;4;2
Тамбур-шлюз;ПУС 406;4;3
Саншлюз;ПУС 406;4;4
Коридор №107;ПУС 406;4;5
Гальюн №1;ПУС 406;4;6
Докмейстерская;ПУС 406;4;7
Коридор №109;ПУС 406;4;8
Коридор №109;ПУС 406;4;9
Коридор №109;ПУС 406;4;10
Коридор №109;ПУС 406;4;11
Пост связи;ПУС 406;4;12
Помещение ЗСПД;ПУС 406;4;13
Каюта №116 (одноместная люкс);ПУС 406;4;14
Каюта №116 (одноместная люкс);ПУС 406;4;15
Каюта №116 (одноместная люкс);ПУС 406;4;16
Каюта №117 (одноместная);ПУС 406;4;17
Каюта №117 (одноместная);ПУС 406;4;18
Коридор №111;ПУС 406;4;19
Коридор №111;ПУС 406;4;20
Коридор №113;ПУС 406;4;21
Коридор №113;ПУС 406;4;22
Каюта №118 (одноместная люкс);ПУС 406;4;23
Каюта №118 (одноместная люкс);ПУС 406;4;24
Каюта №118 (одноместная люкс);ПУС 406;4;25
Каюта №119 (одноместная люкс);ПУС 406;4;26
Каюта №119 (одноместная люкс);ПУС 406;4;27
Каюта №119 (одноместная люкс);ПУС 406;4;28
Вентиляторная №13;ПУС 406;6;1
Настил 2 (19500);ПУС 406;6;2
Вентиляторная №17;ПУС 406;6;3
Настил 1 (22500);ПУС 406;6;4
Вентиляторная №35;ПУС 406;6;5
Настил 2 (19500);ПУС 406;6;6
Настил 2 (19500);ПУС 406;6;7
Щитовая №10;ПУС 407;1;1
Щитовая №10;ПУС 407;1;2
Щитовая №10;ПУС 407;1;3
Вентиляторная №40;ПУС 407;1;4
Вентиляторная №40;ПУС 407;1;5
Вентиляторная №40;ПУС 407;1;6
Коридор №2;ПУС 407;1;7
Коридор №2;ПУС 407;1;8
Коридор №2;ПУС 407;1;9
Коридор №1;ПУС 407;1;10
Коридор №1;ПУС 407;1;11
Коридор №1;ПУС 407;1;12
Вентиляторная №42;ПУС 407;1;13
Вентиляторная №42;ПУС 407;1;14
Вентиляторная №42;ПУС 407;1;15
Щитовая №12;ПУС 407;1;16
Щитовая №12;ПУС 407;1;17
Щитовая №12;ПУС 407;1;18
Настил 3 (16000);ПУС 407;1;19
Настил 3 (16000);ПУС 407;1;20
Настил 3 (16000);ПУС 407;1;21
Настил 3 (16000);ПУС 407;1;22
Настил 3 (16000);ПУС 407;1;23
Настил 3 (16000);ПУС 407;1;24
Настил 4 (13000);ПУС 407;1;25
Настил 4 (13000);ПУС 407;1;26
Настил 4 (13000);ПУС 407;1;27
Настил 4 (13000);ПУС 407;1;28
Настил 4 (13000);ПУС 407;1;29
Выгородка общесудовых систем;ПУС 407;1;30
Выгородка общесудовых систем;ПУС 407;1;31
Настил 6 (5800);ПУС 407;1;32
Настил 6 (5800);ПУС 407;1;33
Настил 6 (5800);ПУС 407;1;34
Настил 6 (5800);ПУС 407;1;35
Настил 6 (5800);ПУС 407;1;36
Настил 6 (5800);ПУС 407;1;37
Сход из коффердама №4;ПУС 407;1;38
Коффердам кормовой №2б;ПУС 407;1;39
Коффердам кормовой №2б;ПУС 407;1;40
Коффердам кормовой №2а;ПУС 407;1;41
Коффердам кормовой №2а;ПУС 407;1;42
Коффердам кормовой №2а;ПУС 407;1;43
Коффердам кормовой №2а;ПУС 407;1;44
Коффердам кормовой №2а;ПУС 407;1;45
Коффердам кормовой №2а;ПУС 407;1;46
Коффердам кормовой №2б;ПУС 407;1;47
Коффердам кормовой №2б;ПУС 407;1;48
Трюм;ПУС 407;1;49
Трюм;ПУС 407;1;50
Трюм;ПУС 407;1;51
Трюм;ПУС 407;1;52
Шахта трапа №10;ПУС 407;1;53
Шахта трапа №10;ПУС 407;1;54
Шахта трапа №10;ПУС 407;1;55
Шахта трапа №10;ПУС 407;1;56
Шахта трапа №10;ПУС 407;1;57
Шахта трапа №10;ПУС 407;1;58
Помещение цистерны грязной воды №3;ПУС 407;2;1
Щитовая №6;ПУС 407;2;2
Помещение электрооборудования №6;ПУС 407;2;3
Коридор №308;ПУС 407;2;4
Коридор №308;ПУС 407;2;5
Коридор №308;ПУС 407;2;6
Коридор №308;ПУС 407;2;7
Коридор №308;ПУС 407;2;8
Шахта трапа №10;ПУС 407;2;9
Аппаратная КСУ ТС №6;ПУС 407;2;10
Помещение цистерны сбора вод из ЗСР;ПУС 407;2;11
Коридор №308;ПУС 407;2;12
Коридор №308;ПУС 407;2;13
Коридор №310;ПУС 407;2;14
Коридор №308;ПУС 407;2;15
Коридор №308;ПУС 407;2;16
Боцманская кладовая;ПУС 407;2;17
Кладовая ЛКМ;ПУС 407;2;18
Помещение приготовления ЛКМ;ПУС 407;2;19
Шахта трапа №10;ПУС 407;3;1
Коридор №212;ПУС 407;3;2
Коридор №212;ПУС 407;3;3
Коридор №212;ПУС 407;3;4
Вентиляторная №56;ПУС 407;3;5
Вентиляторная №56;ПУС 407;3;6
Вентиляторная №56;ПУС 407;3;7
Вентиляторная №46;ПУС 407;3;8
Вентиляторная №46;ПУС 407;3;9
Вентиляторная №46;ПУС 407;3;10
Кладовая противопожарного оборудования;ПУС 407;4;1
Коридор №108;ПУС 407;4;2
Коридор №108;ПУС 407;4;3
Шахта трапа №8;ПУС 407;4;4
Узел вентиляции для поста АСП;ПУС 407;4;5
Пост аварийно-спасательной партии;ПУС 407;4;6
Коридор №108;ПУС 407;4;7
Коридор №108;ПУС 407;4;8
Коридор №110;ПУС 407;4;9
Коридор №110;ПУС 407;4;10
Коридор №110;ПУС 407;4;11
Раздевалка (женская);ПУС 407;4;12
Гальюн (женский);ПУС 407;4;13
Гальюн №2;ПУС 407;4;14
Раздевалка (экипажа);ПУС 407;4;15
Гальюн (экипажа);ПУС 407;4;16
Гальюн (мужской);ПУС 407;4;17
Коридор №112;ПУС 407;4;18
Коридор №112;ПУС 407;4;19
Коридор №112;ПУС 407;4;20
Раздевалка (мужская);ПУС 407;4;21
Вентиляторная №10;ПУС 407;5;1
Вентиляторная №10;ПУС 407;5;2
Вентиляторная №10;ПУС 407;5;3
Вентиляторная №10;ПУС 407;5;4
ПВ 163-164 шп.;ПУС 407;5;5
ТП 167-168 шп.;ПУС 407;5;6
ТП 154-155 шп.;ПУС 407;5;7
ТП 154-155 шп.;ПУС 407;5;8
Вентиляторная № 38;ПУС 407;6;1
Вентиляторная № 40;ПУС 407;6;2
Вентиляторная № 10;ПУС 407;6;3
Вентиляторная № 38;ПУС 407;6;4
Вентиляторная № 56;ПУС 407;6;5
Вентиляторная № 36;ПУС 407;6;6
Вентиляторная № 44;ПУС 407;6;7
Вентиляторная №10;ПУС 407;6;8
Шахта аварийного схода №3;ПУС 408;1;1
Настил 1 (22500);ПУС 408;1;2
Настил 1 (22500);ПУС 408;1;3
Шахта трапа №11;ПУС 408;1;4
Настил 1 (22500);ПУС 408;1;5
Шахта трапа №11;ПУС 408;1;6
Настил 2 (19500);ПУС 408;1;7
Настил 2 (19500);ПУС 408;1;8
Настил 2 (19500);ПУС 408;1;9
Шахта аварийного схода №3;ПУС 408;1;10
Настил 3 (16000);ПУС 408;1;11
Настил 3 (16000);ПУС 408;1;12
Шахта трапа №11;ПУС 408;1;13
Настил 3 (16000);ПУС 408;1;14
Настил 4 (13000);ПУС 408;1;15
Шахта трапа №11;ПУС 408;1;16
Настил 4 (13000);ПУС 408;1;17
Настил 4 (13000);ПУС 408;1;18
Шахта трапа №11;ПУС 408;1;19
Шахта трапа №11;ПУС 408;1;20
Настил 5 (10000);ПУС 408;1;21
Шахта аварийного схода №3;ПУС 408;1;22
Настил 6 (5800);ПУС 408;1;23
Настил 6 (5800);ПУС 408;1;24
Настил 6 (5800);ПУС 408;1;25
Шахта трапа №11;ПУС 408;1;26
Трюм;ПУС 408;1;27
Трюм;ПУС 408;1;28
Коридор №311;ПУС 408;2;1
Коридор №311;ПУС 408;2;2
Коридор №311;ПУС 408;2;3
Коридор №311;ПУС 408;2;4
Коридор №311;ПУС 408;2;5
Коридор №311;ПУС 408;2;6
Коридор №311;ПУС 408;2;7
Шахта трапа №7;ПУС 408;2;8
Аппаратная КСУ ТС №5;ПУС 408;2;9
Коридор №313;ПУС 408;2;10
Коридор №313;ПУС 408;2;11
Коридор №313;ПУС 408;2;12
Коридор №313;ПУС 408;2;13
Агрегатная №1;ПУС 408;2;14
Агрегатная №1;ПУС 408;2;15
Агрегатная №1;ПУС 408;2;16
Шахта трапа №9;ПУС 408;2;17
Коридор №315;ПУС 408;2;18
Коридор №315;ПУС 408;2;19
Коридор №315;ПУС 408;2;20
Вентиляторная №31;ПУС 408;2;21
Кладовая ЗИП №5;ПУС 408;2;22
Аппаратная КСУ ТС №7;ПУС 408;2;23
Аппаратная КСУ ТС №7;ПУС 408;2;24
Коридор №315;ПУС 408;2;25
Щитовая №7;ПУС 408;2;26
Коридор №317;ПУС 408;2;27
Коридор №317;ПУС 408;2;28
Коридор №317;ПУС 408;2;29
Коридор №317;ПУС 408;2;30
Шахта трапа №11;ПУС 408;2;31
Станция пожаротушения ТРВ №3;ПУС 408;3;1
Вентиляторная №35;ПУС 408;3;2
Шахта трапа №7;ПУС 408;3;3
Коридор №215;ПУС 408;3;4
Коридор №215;ПУС 408;3;5
Коридор №215;ПУС 408;3;6
Коридор №215;ПУС 408;3;7
Коридор №215;ПУС 408;3;8
Коридор №215;ПУС 408;3;9
Коридор №215;ПУС 408;3;10
Коридор №217;ПУС 408;3;11
Коридор №217;ПУС 408;3;12
Коридор №217;ПУС 408;3;13
Коридор №217;ПУС 408;3;14
Вентиляторная №25;ПУС 408;3;15
Выгородка АСИ №1;ПУС 408;3;16
Канцелярия;ПУС 408;3;17
Архив;ПУС 408;3;18
Коридор №219;ПУС 408;3;19
Коридор №219;ПУС 408;3;20
Шахта трапа №9;ПУС 408;3;21
Пост обслуживания компрессоров;ПУС 408;3;22
Коридор №221;ПУС 408;3;23
Коридор №221;ПУС 408;3;24
Коридор №221;ПУС 408;3;25
Помещение ВВД;ПУС 408;3;26
Помещение ВВД;ПУС 408;3;27
Помещение ВВД;ПУС 408;3;28
Помещение ВВД;ПУС 408;3;29
Помещение ВВД;ПУС 408;3;30
Коридор №223;ПУС 408;3;31
Коридор №223;ПУС 408;3;32
Шахта трапа №11;ПУС 408;3;33
Вентиляторная №27;ПУС 408;3;34
Вентиляторная №27;ПУС 408;3;35
Вентиляторная №27;ПУС 408;3;36
Коридор №115;ПУС 408;4;1
Коридор №115;ПУС 408;4;2
Коридор №115;ПУС 408;4;3
Коридор №115;ПУС 408;4;4
Коридор №115;ПУС 408;4;5
Коридор №115;ПУС 408;4;6
Коридор №115;ПУС 408;4;7
Станция пенотушения №5;ПУС 408;4;8
Шахта трапа №7;ПУС 408;4;9
Станция углекислого пожаротушения №1;ПУС 408;4;10
Станция углекислого пожаротушения №1;ПУС 408;4;11
Станция углекислого пожаротушения №1;ПУС 408;4;12
Коридор №117;ПУС 408;4;13
Коридор №117;ПУС 408;4;14
Помещение аварийной партии;ПУС 408;4;15
Учебный класс;ПУС 408;4;16
Учебный класс;ПУС 408;4;17
Учебный класс;ПУС 408;4;18
Коридор №119;ПУС 408;4;19
Коридор №119;ПУС 408;4;20
Шахта трапа №9;ПУС 408;4;21
Конференц-зал;ПУС 408;4;22
Конференц-зал;ПУС 408;4;23
Конференц-зал;ПУС 408;4;24
Конференц-зал;ПУС 408;4;25
Коридор №121;ПУС 408;4;26
Коридор №121;ПУС 408;4;27
Коридор №121;ПУС 408;4;28
Коридор №121;ПУС 408;4;29
Тамбур трапа №15 (выход на топ-палубу);ПУС 408;4;30
Шахта трапа №11;ПУС 408;4;31
Коридор №123;ПУС 408;4;32
Коридор №123;ПУС 408;4;33
Коридор №123;ПУС 408;4;34
Станция пенотушения №7;ПУС 408;4;35
ПВ 139-140 шп.;ПУС 408;5;1
ПВ 142-143 шп.;ПУС 408;5;2
Вентиляторная №19;ПУС 408;5;3
Вентиляторная №19;ПУС 408;5;4
Вентиляторная №19;ПУС 408;5;5
Вентиляторная №19;ПУС 408;5;6
ПВ 168-169 шп.;ПУС 408;5;7
ПВ 168-169 шп.;ПУС 408;5;8
Вентиляторная №21;ПУС 408;5;9
Вентиляторная №21;ПУС 408;5;10
ПВ 186-187 шп.;ПУС 408;5;11
ПВ 195-196 шп.;ПУС 408;5;12
ПВ 196-197 шп.;ПУС 408;5;13
ПВ 206-207 шп.;ПУС 408;5;14
ПВ 208-209 шп.;ПУС 408;5;15
Вентиляторная №23;ПУС 408;5;16
Вентиляторная №23;ПУС 408;5;17
Вентиляторная №23;ПУС 408;5;18
Вентиляторная №23;ПУС 408;5;19
Вентиляторная №23;ПУС 408;5;20
ПВ 228-229 шп.;ПУС 408;5;21
ТП 229-230 шп.;ПУС 408;5;22
ТП 227-228 шп.;ПУС 408;5;23
ТП 218-219 шп.;ПУС 408;5;24
ТП 214-215 шп.;ПУС 408;5;25
ТП 209-210 шп.;ПУС 408;5;26
ТП 197-198 шп.;ПУС 408;5;27
ТП 186-187 шп.;ПУС 408;5;28
ТП 187-188 шп.;ПУС 408;5;29
ТП 176-177 шп.;ПУС 408;5;30
ТП 166-167 шп.;ПУС 408;5;31
ТП 166-167 шп.;ПУС 408;5;32
ТП 154-155 шп.;ПУС 408;5;33
ТП 145-146 шп.;ПУС 408;5;34
ТП 144-145 шп.;ПУС 408;5;35
Вентиляторная №19;ПУС 408;6;1
Настил 2 (19500);ПУС 408;6;2
Вентиляторная № 21;ПУС 408;6;3
Агрегатная № 1;ПУС 408;6;4
Вентиляторная № 31;ПУС 408;6;5
Агрегатная № 1;ПУС 408;6;6
Вентиляторная №23;ПУС 408;6;7
Вентиляторная № 23;ПУС 408;6;8
Вентиляторная №27;ПУС 408;6;9
Вентиляторная №27;ПУС 408;6;10
Шахта трапа №12;ПУС 409;1;1
Шахта трапа №12;ПУС 409;1;2
Склад АСИ №6;ПУС 409;1;3
Шахта аварийного схода №4;ПУС 409;1;4
Помещение электрооборудования №12;ПУС 409;1;5
Шахта трапа №12;ПУС 409;1;6
Шахта трапа №12;ПУС 409;1;7
Шахта аварийного схода №4;ПУС 409;1;8
Кладовая ЗИП №8;ПУС 409;1;9
Шахта трапа №12;ПУС 409;1;10
Шахта трапа №12;ПУС 409;1;11
Шахта трапа №12;ПУС 409;1;12
Шахта аварийного схода №4;ПУС 409;1;13
Пост управления балластными насосами №8;ПУС 409;1;14
Пост управления балластными насосами №8;ПУС 409;1;15
Шахта трапа №12;ПУС 409;1;16
Трюм;ПУС 409;1;17
Трюм;ПУС 409;1;18
Трюм;ПУС 409;1;19
Кладовая ЗИП №4;ПУС 409;2;1
Электромеханический участок;ПУС 409;2;2
Механический участок;ПУС 409;2;3
Коридор №312;ПУС 409;2;4
Коридор №312;ПУС 409;2;5
Коридор №314;ПУС 409;2;6
Коридор №314;ПУС 409;2;7
Коридор №314;ПУС 409;2;8
Коридор №314;ПУС 409;2;9
Сварочный участок;ПУС 409;2;10
Сварочный участок;ПУС 409;2;11
Щитовая №8;ПУС 409;2;12
Коридор №314;ПУС 409;2;13
Коридор №314;ПУС 409;2;14
Коридор №314;ПУС 409;2;15
Шахта трапа №12;ПУС 409;2;16
Шахта трапа №12;ПУС 409;2;17
Станция пожаротушения ТРВ №4;ПУС 409;3;1
Вентиляторная №48;ПУС 409;3;2
Вентиляторная №52;ПУС 409;3;3
Вентиляторная №52;ПУС 409;3;4
Коридор №214;ПУС 409;3;5
Коридор №214;ПУС 409;3;6
Коридор №214;ПУС 409;3;7
Коридор №214;ПУС 409;3;8
Коридор №214;ПУС 409;3;9
Вентиляторная №52;ПУС 409;3;10
Шахта трапа №12;ПУС 409;3;11
Шахта трапа №10;ПУС 409;4;1
Коридор №114;ПУС 409;4;2
Коридор №114;ПУС 409;4;3
Коридор №114;ПУС 409;4;4
Коридор ЗСР №1 (выход);ПУС 409;4;5
Помещение радиационного контроля;ПУС 409;4;6
Коридор ЗСР №2 (вход);ПУС 409;4;7
Кладовая чистого хозяйственного инвентаря и СИЗ;ПУС 409;4;8
Помещение грязной одежды и СИЗ;ПУС 409;4;9
Коридор ЗСР №1 (выход);ПУС 409;4;10
Коридор ЗСР №2 (вход);ПУС 409;4;11
Коридор ЗСР №3 (вход);ПУС 409;4;12
Гальюн №4;ПУС 409;4;13
Коридор ЗСР №4 (выход);ПУС 409;4;14
Коридор ЗСР №4 (выход);ПУС 409;4;15
Гардеробная спецодежды;ПУС 409;4;16
Гардеробная спецодежды;ПУС 409;4;17
Гардеробная повседневной одежды;ПУС 409;4;18
Коридор в ЗСР №5;ПУС 409;4;19
Кладовая чистой одежды;ПУС 409;4;20
Кладовая чистого хозяйственного инвентаря;ПУС 409;4;21
Коридор в ЗСР №5;ПУС 409;4;22
Пост медицинский №2;ПУС 409;4;23
Коридор №116;ПУС 409;4;24
Коридор №116;ПУС 409;4;25
Коридор №116;ПУС 409;4;26
Вентиляторная №50;ПУС 409;4;27
Помещение электрооборудования №8;ПУС 409;4;28
Станция пенотушения №8;ПУС 409;4;29
Вентиляторная №54;ПУС 409;4;30
Кладовая ЗИП №2;ПУС 409;4;31
Кладовая ЗИП №2;ПУС 409;4;32
Коридор №116;ПУС 409;4;33
Коридор №116;ПУС 409;4;34
Шахта трапа №12;ПУС 409;4;35
ТП 229-230 шп.;ПУС 409;5;1
ТП 227-228 шп.;ПУС 409;5;2
ТП 218-219 шп.;ПУС 409;5;3
ТП 217-218 шп.;ПУС 409;5;4
ТП 212-213 шп.;ПУС 409;5;5
ТП 199-200 шп.;ПУС 409;5;6
ТП 199-200 шп.;ПУС 409;5;7
ТП 188-189 шп.;ПУС 409;5;8
ТП 178-179 шп.;ПУС 409;5;9
ТП 175-176 шп.;ПУС 409;5;10
ПВ 177-178 шп.;ПУС 409;5;11
ПВ 181-182 шп.;ПУС 409;5;12
ПВ 195-196 шп.;ПУС 409;5;13
ПВ 199-200 шп.;ПУС 409;5;14
Вентиляторная №14;ПУС 409;5;15
ПВ 210-211 шп.;ПУС 409;5;16
ПВ 214-215 шп.;ПУС 409;5;17
Вентиляторная №16;ПУС 409;5;18
Вентиляторная №16;ПУС 409;5;19
Вентиляторная №16;ПУС 409;5;20
Проход по левой стороне крыши 176-177 шп.;ПУС 409;6;1
Вентиляторная № 46;ПУС 409;6;2
Вентиляторная № 48;ПУС 409;6;3
Проход по левой стороне крыши 197-198 шп.;ПУС 409;6;4
Вентиляторная № 52;ПУС 409;6;5
Проход по левой стороне крыши 199-200 шп.;ПУС 409;6;6
Вентиляторная № 56;ПУС 409;6;7
Вентиляторная № 54;ПУС 409;6;8
Вентиляторная № 52;ПУС 409;6;9
Вентиляторная №16;ПУС 409;6;10
Вентиляторная № 14;ПУС 409;6;11
;;;
;;;
;;;
;;;
;;;
;;;
;;;
